uid,entity_id,original_uid,question,entity_exercise_id,original_question,concepts,response,timestamp,sequence_order,split
7,uid7,70688,1237,ex1237,86157,120,0,32840256,88,train
7,uid7,70688,1240,ex1240,86165,120,1,32840331,89,train
8,uid8,70693,465,ex465,54055,41,1,21427597,0,train
8,uid8,70693,420,ex420,53785,44,1,21427770,1,train
8,uid8,70693,414,ex414,53779,44,1,21428052,2,train
8,uid8,70693,484,ex484,54148,121,1,21428883,3,train
8,uid8,70693,481,ex481,54111,121,0,21429153,4,train
8,uid8,70693,457,ex457,54023,41,0,21430041,5,train
8,uid8,70693,245,ex245,49274,113,1,21432459,6,train
8,uid8,70693,1020,ex1020,85407,114,0,28962824,7,train
8,uid8,70693,1017,ex1017,85341,135,1,28962961,8,train
8,uid8,70693,879,ex879,84770,123,1,28963309,9,train
8,uid8,70693,1012,ex1012,85295,123,1,28963356,10,train
8,uid8,70693,384,ex384,53677,123,1,28963394,11,train
8,uid8,70693,463,ex463,54047,41,1,28963455,12,train
8,uid8,70693,1302,ex1302,86361,44,1,28963530,13,train
8,uid8,70693,425,ex425,53790,44,1,28964153,14,train
8,uid8,70693,232,ex232,49261,113,1,28964299,15,train
8,uid8,70693,256,ex256,49285,113,1,30087058,16,train
8,uid8,70693,248,ex248,49277,113,1,30087088,17,train
8,uid8,70693,237,ex237,49266,113,1,30087493,18,train
8,uid8,70693,243,ex243,49272,113,1,30087503,19,train
8,uid8,70693,934,ex934,84903,40,1,32251017,20,train
8,uid8,70693,474,ex474,54091,41,1,32251132,21,train
8,uid8,70693,260,ex260,49289,113,0,32251370,22,train
8,uid8,70693,358,ex358,53569,114,1,32498612,23,train
8,uid8,70693,1686,ex1686,89908,40,0,32498651,24,train
8,uid8,70693,605,ex605,58801,44,0,32612774,25,train
8,uid8,70693,615,ex615,58811,44,1,32612799,26,train
8,uid8,70693,629,ex629,58825,44,1,32612829,27,train
8,uid8,70693,617,ex617,58813,44,1,32612866,28,train
8,uid8,70693,1056,ex1056,85729,107,1,32612906,29,train
8,uid8,70693,1979,ex1979,97904,109,1,32787273,30,train
8,uid8,70693,1965,ex1965,97848,109,0,32787280,31,train
8,uid8,70693,1981,ex1981,97912,109,1,32787290,32,train
8,uid8,70693,1946,ex1946,97772,109,1,32787297,33,train
8,uid8,70693,1972,ex1972,97876,109,1,32787304,34,train
8,uid8,70693,1966,ex1966,97852,109,1,32787311,35,train
8,uid8,70693,1952,ex1952,97796,109,1,32787317,36,train
8,uid8,70693,810,ex810,78952,111,0,32787387,37,train
8,uid8,70693,585,ex585,58709,128,1,32796772,38,train
8,uid8,70693,586,ex586,58710,128,0,32796783,39,train
8,uid8,70693,545,ex545,58666,128,0,32796793,40,train
8,uid8,70693,1119,ex1119,85868,102,0,33002544,41,train
9,uid9,70699,350,ex350,53537,114,0,32256547,0,train
9,uid9,70699,389,ex389,53697,114,1,32256666,1,train
9,uid9,70699,356,ex356,53561,114,1,32256693,2,train
9,uid9,70699,399,ex399,53737,123,1,32256828,3,train
9,uid9,70699,869,ex869,84734,135,1,32257000,4,train
9,uid9,70699,1569,ex1569,89704,40,1,32257053,5,train
9,uid9,70699,420,ex420,53785,44,1,32257078,6,train
9,uid9,70699,251,ex251,49280,113,1,32257343,7,train
9,uid9,70699,259,ex259,49288,113,1,32258133,8,train
9,uid9,70699,234,ex234,49263,113,1,32259801,9,train
9,uid9,70699,232,ex232,49261,113,1,32260743,10,train
9,uid9,70699,236,ex236,49265,113,1,32260844,11,train
9,uid9,70699,1872,ex1872,93612,145,0,32261410,12,train
9,uid9,70699,505,ex505,56769,6,0,32273739,13,train
9,uid9,70699,1868,ex1868,93563,147,1,32274580,14,train
9,uid9,70699,1867,ex1867,93550,148,1,32274652,15,train
9,uid9,70699,1778,ex1778,90693,42,1,32275995,16,train
9,uid9,70699,1632,ex1632,89825,40,1,32276117,17,train
9,uid9,70699,1749,ex1749,90209,60,0,32276183,18,train
9,uid9,70699,455,ex455,54015,41,0,32278557,19,train
9,uid9,70699,1059,ex1059,85734,107,0,32279261,20,train
9,uid9,70699,1053,ex1053,85726,107,0,32279317,21,train
9,uid9,70699,1048,ex1048,85711,107,1,32279367,22,train
9,uid9,70699,1068,ex1068,85751,107,0,32410143,23,train
9,uid9,70699,448,ex448,53987,41,0,32410471,24,train
9,uid9,70699,468,ex468,54067,41,0,32410973,25,train
9,uid9,70699,476,ex476,54099,41,0,32411238,26,train
9,uid9,70699,458,ex458,54027,41,0,32411304,27,train
9,uid9,70699,450,ex450,53995,41,1,32411402,28,train
9,uid9,70699,533,ex533,57548,12,1,32411875,29,train
9,uid9,70699,1829,ex1829,93399,57,0,32415856,30,train
9,uid9,70699,1832,ex1832,93405,57,0,32416156,31,train
9,uid9,70699,1825,ex1825,93388,57,0,32416348,32,train
9,uid9,70699,1032,ex1032,85585,132,1,32418192,33,train
9,uid9,70699,285,ex285,50999,65,1,32418642,34,train
9,uid9,70699,298,ex298,51012,65,0,32418765,35,train
9,uid9,70699,528,ex528,57521,12,1,32421246,36,train
9,uid9,70699,521,ex521,57497,12,1,32421467,37,train
9,uid9,70699,516,ex516,57473,12,1,32421524,38,train
9,uid9,70699,838,ex838,80726,125,0,33611662,39,train
9,uid9,70699,446,ex446,53842,40,1,33612174,40,train
9,uid9,70699,825,ex825,80496,119,0,33612352,41,train
9,uid9,70699,820,ex820,80364,119,1,33616770,42,train
9,uid9,70699,1162,ex1162,85936,102,1,35221062,43,train
9,uid9,70699,1312,ex1312,86455,44,1,35221108,44,train
9,uid9,70699,976,ex976,84945,102,1,35221203,45,train
9,uid9,70699,1006,ex1006,84975,102,0,35221269,46,train
9,uid9,70699,1007,ex1007,84976,102,1,35221293,47,train
9,uid9,70699,1000,ex1000,84969,102,1,35221304,48,train
9,uid9,70699,911,ex911,84880,102,1,35221315,49,train
9,uid9,70699,1120,ex1120,85869,102,1,35221342,50,train
9,uid9,70699,683,ex683,61096,102,1,35221373,51,train
9,uid9,70699,598,ex598,58722,128,0,35221927,52,train
9,uid9,70699,559,ex559,58682,128,0,35222010,53,train
9,uid9,70699,1257,ex1257,86227,120,0,35937498,54,train
10,uid10,70701,227,ex227,48873,5,0,20225810,0,test
10,uid10,70701,526,ex526,57515,12,1,20225985,1,test
10,uid10,70701,531,ex531,57539,12,0,20225999,2,test
10,uid10,70701,521,ex521,57497,12,1,20226014,3,test
10,uid10,70701,523,ex523,57506,12,1,20226021,4,test
10,uid10,70701,518,ex518,57485,12,1,20226026,5,test
10,uid10,70701,536,ex536,57698,58,1,20226165,6,test
10,uid10,70701,539,ex539,58362,9,1,20226201,7,test
10,uid10,70701,505,ex505,56769,6,0,20226313,8,test
10,uid10,70701,450,ex450,53995,41,1,21445201,9,test
10,uid10,70701,414,ex414,53779,44,1,21445694,10,test
10,uid10,70701,412,ex412,53777,44,0,21446632,11,test
10,uid10,70701,619,ex619,58815,44,0,21446848,12,test
10,uid10,70701,431,ex431,53796,44,0,21446896,13,test
10,uid10,70701,414,ex414,53779,44,1,21447140,14,test
10,uid10,70701,436,ex436,53801,44,1,21447211,15,test
10,uid10,70701,389,ex389,53697,114,0,28230201,16,test
10,uid10,70701,372,ex372,53625,114,0,28230793,17,test
10,uid10,70701,404,ex404,53757,123,1,28231053,18,test
10,uid10,70701,382,ex382,53669,123,1,28231963,19,test
10,uid10,70701,1028,ex1028,85474,123,1,32512219,20,test
10,uid10,70701,349,ex349,53533,114,0,32512238,21,test
10,uid10,70701,358,ex358,53569,114,1,32512310,22,test
10,uid10,70701,378,ex378,53653,123,0,32512319,23,test
10,uid10,70701,362,ex362,53585,114,1,32512391,24,test
10,uid10,70701,375,ex375,53641,114,1,32512405,25,test
10,uid10,70701,1615,ex1615,89750,40,1,32512427,26,test
10,uid10,70701,460,ex460,54035,41,1,32512452,27,test
10,uid10,70701,1274,ex1274,86323,44,0,32512523,28,test
10,uid10,70701,1294,ex1294,86352,44,0,32512729,29,test
10,uid10,70701,1355,ex1355,86557,44,1,32512791,30,test
10,uid10,70701,1347,ex1347,86549,44,1,32512827,31,test
10,uid10,70701,1292,ex1292,86349,44,1,32512849,32,test
10,uid10,70701,613,ex613,58809,44,1,32512932,33,test
10,uid10,70701,240,ex240,49269,113,1,32512947,34,test
10,uid10,70701,248,ex248,49277,113,1,32512965,35,test
10,uid10,70701,241,ex241,49270,113,1,32513004,36,test
10,uid10,70701,243,ex243,49272,113,1,32513018,37,test
10,uid10,70701,239,ex239,49268,113,1,32513033,38,test
10,uid10,70701,1042,ex1042,85703,107,1,32513093,39,test
10,uid10,70701,1005,ex1005,84974,102,1,32513135,40,test
10,uid10,70701,858,ex858,84723,102,1,32513144,41,test
10,uid10,70701,947,ex947,84916,102,1,32513157,42,test
10,uid10,70701,1102,ex1102,85846,102,0,32513175,43,test
10,uid10,70701,1075,ex1075,85802,102,1,32513195,44,test
10,uid10,70701,1097,ex1097,85837,102,1,32513215,45,test
10,uid10,70701,1120,ex1120,85869,102,1,32513228,46,test
10,uid10,70701,1169,ex1169,85943,102,0,32513256,47,test
10,uid10,70701,1145,ex1145,85905,102,1,32513282,48,test
10,uid10,70701,1193,ex1193,85967,102,1,32513322,49,test
10,uid10,70701,1195,ex1195,85969,102,1,32513328,50,test
10,uid10,70701,683,ex683,61096,102,1,32513379,51,test
10,uid10,70701,1477,ex1477,87037,117,0,32514382,52,test
10,uid10,70701,1490,ex1490,87087,117,1,32514588,53,test
10,uid10,70701,1496,ex1496,87121,117,1,32514648,54,test
10,uid10,70701,76,ex76,109005,127,0,32515268,55,test
10,uid10,70701,45,ex45,108912,127,0,32515375,56,test
10,uid10,70701,72,ex72,108993,127,0,32515424,57,test
10,uid10,70701,71,ex71,108990,127,1,32515490,58,test
10,uid10,70701,48,ex48,108921,127,1,32515529,59,test
10,uid10,70701,44,ex44,108909,127,0,32515578,60,test
10,uid10,70701,79,ex79,109014,127,1,32515639,61,test
10,uid10,70701,74,ex74,108999,127,1,32515676,62,test
10,uid10,70701,67,ex67,108978,127,1,32515703,63,test
10,uid10,70701,1510,ex1510,87517,133,1,32516178,64,test
10,uid10,70701,1761,ex1761,90416,42,1,32516293,65,test
10,uid10,70701,1663,ex1663,89885,40,0,32516323,66,test
10,uid10,70701,1696,ex1696,89918,40,1,32516346,67,test
10,uid10,70701,1640,ex1640,89852,40,0,32516360,68,test
10,uid10,70701,1710,ex1710,89932,40,1,32516389,69,test
10,uid10,70701,1707,ex1707,89929,40,0,32516404,70,test
10,uid10,70701,1654,ex1654,89866,40,0,32516450,71,test
10,uid10,70701,1713,ex1713,89935,40,0,32516488,72,test
10,uid10,70701,1259,ex1259,86232,120,1,32516571,73,test
10,uid10,70701,356,ex356,53561,114,0,34113266,74,test
10,uid10,70701,402,ex402,53749,123,1,34113281,75,test
10,uid10,70701,1724,ex1724,89946,40,1,34113320,76,test
10,uid10,70701,1239,ex1239,86164,120,1,34113394,77,test
10,uid10,70701,1451,ex1451,86878,121,0,34113526,78,test
10,uid10,70701,1428,ex1428,86784,121,0,34113596,79,test
10,uid10,70701,1430,ex1430,86787,121,1,34113618,80,test
10,uid10,70701,1429,ex1429,86785,121,1,34113625,81,test
10,uid10,70701,1448,ex1448,86861,121,0,34113631,82,test
10,uid10,70701,1446,ex1446,86852,121,1,34113664,83,test
10,uid10,70701,1955,ex1955,97808,109,1,34113744,84,test
10,uid10,70701,1969,ex1969,97864,109,1,34113753,85,test
10,uid10,70701,1981,ex1981,97912,109,1,34113760,86,test
10,uid10,70701,1950,ex1950,97788,109,1,34113772,87,test
10,uid10,70701,1947,ex1947,97776,109,1,34113778,88,test
10,uid10,70701,810,ex810,78952,111,1,34113868,89,test
10,uid10,70701,713,ex713,66813,64,0,34114162,90,test
10,uid10,70701,276,ex276,50990,65,1,34114247,91,test
10,uid10,70701,305,ex305,51100,65,0,34114258,92,test
10,uid10,70701,301,ex301,51044,65,0,34114317,93,test
10,uid10,70701,842,ex842,80786,125,1,35910203,94,test
10,uid10,70701,846,ex846,80830,125,1,35910244,95,test
10,uid10,70701,834,ex834,80686,125,1,35910301,96,test
10,uid10,70701,718,ex718,71344,122,1,35910402,97,test
11,uid11,70706,458,ex458,54027,41,1,21441537,0,train
11,uid11,70706,410,ex410,53775,44,1,21441946,1,train
11,uid11,70706,429,ex429,53794,44,1,21442328,2,train
11,uid11,70706,477,ex477,54104,121,1,21442500,3,train
11,uid11,70706,465,ex465,54055,41,1,21442684,4,train
11,uid11,70706,249,ex249,49278,113,1,21443098,5,train
11,uid11,70706,1771,ex1771,90578,42,1,21444825,6,train
11,uid11,70706,1721,ex1721,89943,40,1,21444987,7,train
11,uid11,70706,1592,ex1592,89727,40,1,21445136,8,train
11,uid11,70706,395,ex395,53721,123,1,28229768,9,train
11,uid11,70706,469,ex469,54071,41,1,28229822,10,train
11,uid11,70706,1352,ex1352,86554,44,1,28230226,11,train
11,uid11,70706,425,ex425,53790,44,1,28230974,12,train
11,uid11,70706,243,ex243,49272,113,1,28231086,13,train
11,uid11,70706,238,ex238,49267,113,1,28231348,14,train
11,uid11,70706,232,ex232,49261,113,1,28231516,15,train
11,uid11,70706,236,ex236,49265,113,1,28231675,16,train
11,uid11,70706,247,ex247,49276,113,1,28231912,17,train
11,uid11,70706,1037,ex1037,85695,107,1,28232153,18,train
11,uid11,70706,995,ex995,84964,102,1,28232335,19,train
11,uid11,70706,969,ex969,84938,102,0,28232393,20,train
11,uid11,70706,982,ex982,84951,102,1,28232778,21,train
11,uid11,70706,952,ex952,84921,102,1,28232875,22,train
11,uid11,70706,861,ex861,84726,102,1,28232925,23,train
11,uid11,70706,1155,ex1155,85928,102,0,28233266,24,train
11,uid11,70706,1153,ex1153,85926,102,1,28233919,25,train
11,uid11,70706,1166,ex1166,85940,102,1,28234080,26,train
11,uid11,70706,1217,ex1217,86065,102,1,28234219,27,train
11,uid11,70706,699,ex699,61112,102,1,28234358,28,train
11,uid11,70706,1493,ex1493,87107,117,1,28385342,29,train
11,uid11,70706,51,ex51,108930,127,1,28385510,30,train
11,uid11,70706,65,ex65,108972,127,1,28385586,31,train
11,uid11,70706,54,ex54,108939,127,1,28385610,32,train
11,uid11,70706,1515,ex1515,87550,133,1,28385756,33,train
11,uid11,70706,1607,ex1607,89742,40,1,28385802,34,train
11,uid11,70706,1657,ex1657,89869,40,1,28385866,35,train
11,uid11,70706,1247,ex1247,86206,120,0,28385890,36,train
11,uid11,70706,1243,ex1243,86195,120,1,28385951,37,train
11,uid11,70706,1245,ex1245,86203,120,1,28386038,38,train
11,uid11,70706,1233,ex1233,86139,120,1,28386124,39,train
11,uid11,70706,1453,ex1453,86880,121,1,28386146,40,train
11,uid11,70706,1976,ex1976,97892,109,1,28386269,41,train
11,uid11,70706,1968,ex1968,97860,109,1,28386283,42,train
11,uid11,70706,1970,ex1970,97868,109,1,28386296,43,train
11,uid11,70706,1981,ex1981,97912,109,1,28386303,44,train
11,uid11,70706,1962,ex1962,97836,109,1,28386309,45,train
11,uid11,70706,713,ex713,66813,64,1,28673711,46,train
11,uid11,70706,277,ex277,50991,65,1,28673791,47,train
11,uid11,70706,299,ex299,51024,65,1,28673865,48,train
11,uid11,70706,842,ex842,80786,125,1,28673910,49,train
11,uid11,70706,839,ex839,80734,125,1,28673931,50,train
11,uid11,70706,837,ex837,80710,125,1,28673952,51,train
11,uid11,70706,716,ex716,71342,122,1,28674033,52,train
11,uid11,70706,722,ex722,71350,122,1,28674049,53,train
11,uid11,70706,718,ex718,71344,122,1,28674057,54,train
11,uid11,70706,564,ex564,58687,128,1,28692034,55,train
11,uid11,70706,562,ex562,58685,128,1,28692061,56,train
11,uid11,70706,556,ex556,58678,128,1,28692069,57,train
11,uid11,70706,1034,ex1034,85610,132,1,28692437,58,train
11,uid11,70706,821,ex821,80376,119,1,28692852,59,train
11,uid11,70706,827,ex827,80538,119,1,28692962,60,train
11,uid11,70706,832,ex832,80598,119,1,28692970,61,train
11,uid11,70706,1381,ex1381,86664,44,1,28693003,62,train
12,uid12,70709,462,ex462,54043,41,0,21429004,0,train
12,uid12,70709,449,ex449,53991,41,1,21430024,1,train
12,uid12,70709,474,ex474,54091,41,1,21430228,2,train
12,uid12,70709,463,ex463,54047,41,1,21430517,3,train
12,uid12,70709,624,ex624,58820,44,1,21430791,4,train
12,uid12,70709,612,ex612,58808,44,1,21431799,5,train
12,uid12,70709,460,ex460,54035,41,1,21432246,6,train
12,uid12,70709,248,ex248,49277,113,1,21432482,7,train
12,uid12,70709,485,ex485,54463,42,1,21432924,8,train
12,uid12,70709,1757,ex1757,90332,42,1,21433139,9,train
12,uid12,70709,1729,ex1729,89951,40,1,21433263,10,train
12,uid12,70709,1614,ex1614,89749,40,1,21433450,11,train
12,uid12,70709,377,ex377,53649,114,1,32414638,12,train
12,uid12,70709,1566,ex1566,89701,40,1,32414682,13,train
12,uid12,70709,455,ex455,54015,41,1,32414762,14,train
12,uid12,70709,1309,ex1309,86450,44,1,32414791,15,train
12,uid12,70709,629,ex629,58825,44,0,32415050,16,train
12,uid12,70709,414,ex414,53779,44,1,32415189,17,train
12,uid12,70709,624,ex624,58820,44,1,32415234,18,train
12,uid12,70709,603,ex603,58799,44,1,32415277,19,train
12,uid12,70709,258,ex258,49287,113,1,32415441,20,train
12,uid12,70709,257,ex257,49286,113,1,32415463,21,train
12,uid12,70709,247,ex247,49276,113,1,32415497,22,train
12,uid12,70709,981,ex981,84950,102,1,32415653,23,train
12,uid12,70709,860,ex860,84725,102,1,32415677,24,train
12,uid12,70709,998,ex998,84967,102,1,32415699,25,train
12,uid12,70709,1150,ex1150,85910,102,1,32415806,26,train
12,uid12,70709,678,ex678,61091,102,1,32415892,27,train
12,uid12,70709,1532,ex1532,88515,39,1,32612461,28,train
12,uid12,70709,1490,ex1490,87087,117,1,32612481,29,train
12,uid12,70709,1687,ex1687,89909,40,1,32614500,30,train
13,uid13,70728,466,ex466,54059,41,0,21464220,0,train
13,uid13,70728,432,ex432,53797,44,1,21465234,1,train
13,uid13,70728,420,ex420,53785,44,1,21465678,2,train
13,uid13,70728,456,ex456,54019,41,0,21466041,3,train
13,uid13,70728,467,ex467,54063,41,1,21466656,4,train
13,uid13,70728,449,ex449,53991,41,1,21466842,5,train
13,uid13,70728,457,ex457,54023,41,1,21467058,6,train
13,uid13,70728,236,ex236,49265,113,1,21467204,7,train
13,uid13,70728,1689,ex1689,89911,40,1,21470068,8,train
13,uid13,70728,1603,ex1603,89738,40,1,24598873,9,train
13,uid13,70728,401,ex401,53745,123,1,32521429,10,train
13,uid13,70728,938,ex938,84907,40,1,32521458,11,train
13,uid13,70728,472,ex472,54083,41,1,32521471,12,train
13,uid13,70728,1295,ex1295,86353,44,1,32521536,13,train
13,uid13,70728,620,ex620,58816,44,1,32521604,14,train
13,uid13,70728,251,ex251,49280,113,1,32521662,15,train
13,uid13,70728,239,ex239,49268,113,1,32521689,16,train
13,uid13,70728,253,ex253,49282,113,1,32521744,17,train
13,uid13,70728,238,ex238,49267,113,1,32521802,18,train
13,uid13,70728,246,ex246,49275,113,1,32521868,19,train
13,uid13,70728,959,ex959,84928,102,1,32522024,20,train
13,uid13,70728,886,ex886,84785,102,1,32522046,21,train
13,uid13,70728,943,ex943,84912,102,1,32522073,22,train
13,uid13,70728,1125,ex1125,85876,102,1,32522105,23,train
13,uid13,70728,1219,ex1219,86067,102,0,32522142,24,train
13,uid13,70728,1150,ex1150,85910,102,1,32522447,25,train
13,uid13,70728,1153,ex1153,85926,102,0,32522470,26,train
13,uid13,70728,1211,ex1211,86053,102,1,32522542,27,train
13,uid13,70728,1214,ex1214,86062,102,1,32522581,28,train
13,uid13,70728,1222,ex1222,86070,102,1,32522641,29,train
13,uid13,70728,683,ex683,61096,102,1,32522704,30,train
13,uid13,70728,77,ex77,109008,127,0,33762963,31,train
13,uid13,70728,53,ex53,108936,127,1,33763086,32,train
13,uid13,70728,69,ex69,108984,127,1,33763152,33,train
13,uid13,70728,66,ex66,108975,127,1,33763206,34,train
13,uid13,70728,1504,ex1504,87438,133,1,33763655,35,train
13,uid13,70728,1509,ex1509,87515,133,1,33763786,36,train
13,uid13,70728,1755,ex1755,90326,42,1,33763913,37,train
13,uid13,70728,1705,ex1705,89927,40,0,33763980,38,train
13,uid13,70728,1690,ex1690,89912,40,1,33764006,39,train
13,uid13,70728,1628,ex1628,89821,40,0,33764031,40,train
13,uid13,70728,1645,ex1645,89857,40,1,33764072,41,train
13,uid13,70728,1708,ex1708,89930,40,1,33764087,42,train
13,uid13,70728,1676,ex1676,89898,40,0,33764104,43,train
13,uid13,70728,1654,ex1654,89866,40,1,33764137,44,train
13,uid13,70728,1254,ex1254,86221,120,0,33764273,45,train
13,uid13,70728,483,ex483,54129,121,1,33865661,46,train
13,uid13,70728,1438,ex1438,86837,121,1,33865708,47,train
13,uid13,70728,1982,ex1982,97916,109,1,33865844,48,train
13,uid13,70728,1972,ex1972,97876,109,1,33865889,49,train
13,uid13,70728,1980,ex1980,97908,109,1,33865934,50,train
13,uid13,70728,1948,ex1948,97780,109,1,33865944,51,train
13,uid13,70728,1964,ex1964,97844,109,1,33865967,52,train
13,uid13,70728,312,ex312,51162,64,1,33866405,53,train
13,uid13,70728,1660,ex1660,89882,40,0,35508565,54,train
13,uid13,70728,1689,ex1689,89911,40,1,35508586,55,train
13,uid13,70728,274,ex274,50988,65,1,35539137,56,train
13,uid13,70728,720,ex720,71346,122,1,35539236,57,train
13,uid13,70728,736,ex736,71387,128,1,35539259,58,train
13,uid13,70728,557,ex557,58680,128,0,35539286,59,train
13,uid13,70728,597,ex597,58721,128,0,35539319,60,train
13,uid13,70728,849,ex849,80874,125,1,35539469,61,train
13,uid13,70728,1034,ex1034,85610,132,0,35925954,62,train
14,uid14,70734,456,ex456,54019,41,0,21463745,0,train
14,uid14,70734,463,ex463,54047,41,0,21464479,1,train
14,uid14,70734,470,ex470,54075,41,1,21464821,2,train
14,uid14,70734,473,ex473,54087,41,1,21464867,3,train
14,uid14,70734,459,ex459,54031,41,1,21464934,4,train
14,uid14,70734,410,ex410,53775,44,1,21465099,5,train
14,uid14,70734,622,ex622,58818,44,1,21465326,6,train
14,uid14,70734,477,ex477,54104,121,1,21466943,7,train
14,uid14,70734,472,ex472,54083,41,1,21467092,8,train
14,uid14,70734,245,ex245,49274,113,1,21467440,9,train
14,uid14,70734,486,ex486,54466,42,1,21467645,10,train
14,uid14,70734,1588,ex1588,89723,40,1,24599153,11,train
14,uid14,70734,1704,ex1704,89926,40,1,24599399,12,train
14,uid14,70734,743,ex743,71790,34,1,25420256,13,train
14,uid14,70734,495,ex495,55157,92,1,25425267,14,train
14,uid14,70734,792,ex792,75292,70,1,25428204,15,train
14,uid14,70734,795,ex795,75337,60,0,25428641,16,train
14,uid14,70734,794,ex794,75332,60,0,25428778,17,train
14,uid14,70734,765,ex765,73405,25,0,25429806,18,train
14,uid14,70734,1010,ex1010,85273,135,1,29217214,19,train
14,uid14,70734,365,ex365,53597,114,1,29217271,20,train
14,uid14,70734,468,ex468,54067,41,1,29217379,21,train
14,uid14,70734,1272,ex1272,86320,44,0,29217408,22,train
14,uid14,70734,1355,ex1355,86557,44,1,29217541,23,train
14,uid14,70734,1275,ex1275,86324,44,1,29217630,24,train
14,uid14,70734,1282,ex1282,86331,44,1,29217696,25,train
14,uid14,70734,617,ex617,58813,44,1,29217904,26,train
14,uid14,70734,253,ex253,49282,113,0,29217985,27,train
14,uid14,70734,243,ex243,49272,113,1,29218067,28,train
14,uid14,70734,247,ex247,49276,113,1,29218126,29,train
14,uid14,70734,256,ex256,49285,113,1,29218196,30,train
14,uid14,70734,257,ex257,49286,113,1,29218207,31,train
